fighter,1994-03,1994-04,1994-05,1994-06,1994-07,1994-08,1994-09,1994-10,1994-11,1994-12,1995-01,1995-02,1995-03,1995-04,1995-05,1995-06,1995-07,1995-08,1995-09,1995-10,1995-11,1995-12,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
Stephen Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049261083743842365,0.004784688995215311,0.009523700768519258,0.009367578017122341,0.009411659752888176,0.009216491318107947,0.009216491318107947,0.009302224255495282,0.009174214735949997,0.009049680478251906,0.013392452259787373,0.01345250442315905,0.013303372573973911,0.021606517002936438,0.02146737351920937,0.0211495712924738,0.011988517636347597,0.02569990358047815,0.024519149064700863,0.025862609180396547,0.0272523484132313,0.019525095962307733,0.06585631062610633,0.05831957041662813,0.012148962643030791,0.009082386238382803,0.010251337835596534,0.008816248569453669,0.006708673673571414,0.015642187136323288,0.03499495313784626,0.03699701527833982,0.020571732286082653,0.02192350724333885,0.013400304978166425,0.018160611333468735,0.045080026087885236,0.04237966442211669,0.02145726897822084,0.018828806067561318,0.016126377856334067,0.010336775663793913,0.012581858338623025,0.012938991783974133,0.014165372334988241,0.016123138610820768,0.007488800235169036,0.00638538463709985,0.005802288760800849,0.008465603447780103,0.025517487339947343,0.02587483831163008,0.017774119398634634,0.003506129924288225,0.0036786653741873354,0.0046060047047832954,0.004503483807954722,0.006057229186136343,0.006240771496948247,0.007033769012550842,0.00808239282978327,0.008208685248135603,0.013906173586450982,0.009700424409756311,0.007302067004979679,0.007169999012873908,0.08715962842957303,0.0925248152280878,0.09499824281261197,0.003975166067723239,0.003974725206940798,0.003925643023115949,0.0038442330095154013,0.005862014890366301,0.0035349933770253885,0.0009016756693387118,0.0006489008799652314,0.0007919167360452832,0.00029094175428453,0.00021045203416024104,0.0001562728277529722,0.0018111426822585708,0.001700607009663664,0.008464826666655165,0.00933693473850395,0.005309437944282726,0.0125110773285443,0.014721058627510164,0.0056684665224342725,0.006472663576051152,0.25844952836805807,0.233579266612056,0.1609416718435948,0.2996076130005741,0.28243116950556213,0.2691713279311335,0.27919549867108856,0.014648889895265728,0.008296905023233212,0.007276444218873367,0.007972928740398899,0.003112261395057791,0.0044081743044132315,0.0021872691771511344,0.006273193120478676,0.014310932657827253,0.014411423938419286
Jose Aldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.028566641534723967,0.015939184842991633,0.024705973461666076,0.02208486070281039,0.03316063555609838,0.020080023693226243,0.011962002127939806,0.013688525943056504,0.010813952327153256,0.009163329728702556,0.008885870886095555,0.004709005728361683,0.005181038876288058,0.006526162315023275,0.041693345042806175,0.027916680938059477,0.040137317353411556,0.0319218380420322,0.038839196010070305,0.00571223555185932,0.004524999242494792,0.009665501868200845,0.02097260430633751,0.012728495277814356,0.011339294015642562,0.00951452904900679,0.009619215631370099,0.006464904219364134,0.004732495598153025,0.0021767206622361397,0.0021568537295504663,0.0020071388488749997,0.0053675294546154705,0.011403408874411694,0.011037153203982554,0.009142991520375135,0.012683101721145194,0.06402033497995546,0.017771008341744114,0.005719675813127736,0.0034904013961605585,0.003472222222222222,0.003418803418803419,0.003418803418803419,0.0034071550255536627,0.0033222591362126242,0.0,0.0,0.0,0.0,0.0,0.001087258595777648,0.0,0.0,0.0,0.0,0.0,0.02172019750721662,0.03910672637587798,0.04368866919687052,0.02205156402972811,0.02300351435170129,0.006304435140740893,0.025512380421431023,0.022325551527214528,0.025451804197034154,0.030306846280520973,0.026552854345222365,0.003471653400252289,0.0036818641834252893,0.005942586028911939,0.005501488020248062,0.012829846941562983,0.010523078204305229,0.00845071330158965,0.0038816466200199463,0.003452327563183348,0.0014086813474912955,0.001372664829874428,0.0015477199070489402,0.0025781230302835863,0.0,0.0018269269478508605,0.002051886181469833,0.016524269733914056,0.002993585493003702,0.0033167841264000416,0.0030494393310277782,0.002844311851887813,0.002843240431770202,0.0028476664957995303,0.02605961079530314,0.020245630185406534,0.08320969358560876,0.1021412862977108,0.12836269563815533,0.062343028042105716,0.1325329287804944,0.003789644040151335,0.1713900229503393,0.13242493047214704,0.17214898867115458,0.16032728853045172,0.13208530615579997,0.10188804281980637,0.13301625710895723,0.08858412130184222,0.07806383471094748,0.06374647154990348,0.05898717928421826,0.060969324556976644,0.1006008379950933,0.07450809660064404,0.07437984030406138
Anthony Pettis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0045248666610817915,0.004295161426557252,0.0030280080662870887,0.001557169900160473,0.0015271976982444125,0.002303685668779873,0.0016499776772015433,0.0018387384774051282,0.0012854015543504822,0.001633631895505118,0.0020278432680596505,0.002577991717436027,0.0022482527457319545,0.001757225408431468,0.0025587582484152406,0.0027805820810257965,0.004322454155478274,0.004161044759173077,0.004524380182216681,0.008401454580214917,0.0019506691565515121,0.0009127334475852053,0.00108567852181271,0.015060533097594368,0.017398690333157177,0.010539365836223799,0.006759359775151601,0.004784271106450741,0.014196186444742225,0.008605473770204338,0.005296988062105507,0.005248077350819856,0.006586985512736557,0.011964586838325986,0.007602262735447196,0.0004927185137284027,0.0006009182988083244,0.0008876798095756787,0.0017422598585936757,0.001322621457770886,0.0,0.0,0.0004650434891408777,0.002093130749336759,0.0014816389179426342,0.0010138660805323783,0.0016257130624806491,0.000597595845540008,0.000612047097823783,0.0013616478015714454,0.0007586737906592995,0.0008155118048316472,0.000760249635745553,0.0008364843598346798,0.0008615236556783751,0.00323383172338202,0.003069689659658449,0.0020918419986861642,0.0007420818972490693,0.0268560143615852,0.04385272087388215,0.042837982765312366,0.16591432109205542,0.2772211805027149,0.18728225408520244,0.14379302823882062,0.03928906052234753,0.03151220208585833,0.03449506265645967,0.061107217760445226,0.06789866673351919,0.07116342196810575,0.07343135164585207,0.05997250784257819,0.05771631366433953,0.06643000244551585,0.03828357268769799,0.025419138903657004,0.025268259344126954,0.009115878087316195,0.011045427862521556,0.015969607155190302,0.01573336076895638,0.008095256454550675,0.16027658070064774,0.011457770015432654,0.005535136842127725,0.013389378166829318,0.015904476904181633,0.017721364132903136,0.022529349074100057,0.02728421937098526,0.027376808564067035,0.044951204515527365,0.04375977430011666,0.03265936205009034,0.020421805648029433,0.1470349182050494,0.03498586671268848,0.031103332674905115,0.15607814290898736,0.18007078263735746,0.2193439900924098,0.25437314499362557,0.07077560986165571,0.03735229776311046,0.12417670882851241,0.13669806581838798,0.12518563704251773,0.09701258506370154,0.0973711467133804,0.18564318999379126,0.34760771130800094,0.34474197186632394
Marcin Tybura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,3.3734235468946946e-05,,2.6310804268664885e-05,0.027317833455795932,0.02420222262744438,0.02816244503954498,0.029231534434584955,0.009256982591419757,0.01362252972582505,0.014205954978959124,0.011522838428985441,0.00752383067146866,0.008768925810834726,0.008009052278719071,0.007506684681777114,0.0066702956825528585,0.01719599442282367,0.004917325252473571,0.0032526173491727356,0.006437079928448034,0.012862618067834002,0.009417340187975978,0.01308595803968129,0.017430127713830474,0.012079558544036834,0.011322800185444494,0.017027905912356922,0.012410936142845956,0.01163074141690768,0.036047668874943234,0.04428655573071033,0.033652159627884454,0.02929257935962306,0.03790874620597322,0.03858477762914629,0.03003025368351072,0.026005334144859036,0.028367085631855547,0.028716183552968108,0.0002805345395986204,0.0002833971204665572,0.0003126049130480657,0.0010538938517677566,0.004457087955145187,0.0035446972030745544,0.003552033102246496,0.018052013645472497,0.013635758056848567,0.014717277101653284,0.04022879250335575,0.044606268261650824,0.04975928103121684
Michel Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0034129692832764505,0.0033112582781456954,0.0034071550255536627,0.0034071550255536627,0.003430531732418525,0.01225643198735876,0.01086920999464961,0.012109287728376477,0.009831954055645317,0.008404890314436168,0.007855331661230074,0.00795478945909531,0.009985274350811785,0.010569782886086752,0.022351151551706985,0.016709126424202823,0.016322844987185097,0.032096543382105616
Gillian Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Tafon Nchukwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christos Giagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010221285563751317,0.010221285563751317,0.010422724083763475,0.012253660952662204,0.009990464457983003,0.00969821815175399,0.01036488548059041,0.028381773590199593,0.026613870270029143,0.022094658666142998,0.0184558966619919,0.02373909912428847,0.021987841199286248,0.024119129668301917,0.032121538647471456,0.006037799841462049,0.006443611368543721,0.005766341122854756,0.008837671806553447,0.0035906642728904844,0.0032310177705977385,0.003527336860670194,0.0032414910858995136,0.003246753246753247,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.05153572092489212,0.01504412607290306,0.02561157851439067,0.01914759421524558,0.016588208733106402,0.01320887627511361,0.029053772749220205,0.013288515932125823,0.015783398423200215,0.02408619373776963,0.036864109544694094,0.01834624544845863,0.020502023322342175,0.01666454322222591,0.010951776671657842,0.016365377236384572,0.052243191250341256,0.05123522431801338,0.049258782357039586,0.03932136569840241,0.052128368295747206,0.04609145514827991,0.021646227842591913,0.015642957252600072,0.01353238072778545,0.008660980821352499,0.01006971479161001,0.015044474375985103
Renato Moicano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015287862315517104,0.002070751448458095,0.005649826271502619,0.0035149384885764497,0.0035523978685612786,0.0035906642728904844,0.0032310177705977385,0.0,0.0,0.0,0.0,0.000804617148872972,0.0006529345745032022,0.0007450522296460669,0.0324364801017364,0.020082018972126976,0.016442612309660196,0.006983708604530868,0.008971948554217927,0.012794201900480697,0.008589675937943674,0.006654510343721138,0.012892628403588565,0.014707536465436447,0.004594662156261117,0.005604759855270021,0.004953751793820638,0.0038577950075276255,0.004859342033284283,0.005149581989292964,0.01864819108929035,0.019563652774383225,0.01817525669932987,0.01598759785465379,0.010304254357156118,0.011745067680406833,0.006691555526351528,0.01432639395194758,0.013640371422632391,0.015811164828450356,0.00470489773030357,0.00802916602066548,0.006720665780151447,0.010514649718966828,0.01345787302003815,0.022492755995446718,0.13465145573969894,0.12760490533629243,0.09798938936201418,0.0982884061097243,0.07086375009110747,0.06377522741871144,0.04771016976984733,0.03928093217113235,0.02755305645593405,0.06166343136338818,0.019516799417580603,0.023100179601533787
Kevin Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.00469418002666438,0.004303328563256361,0.004094950787066811,0.005362843819944552,0.006878250394435014,0.007084173665870247,0.012393616842219478,0.02588314719769912,0.04245699456611819,0.019042253718404515,0.06659131880138412,0.027813008387765004,0.0259116999417755,0.039659300498446556,0.02080633851412358,0.027680548457697574,0.02636069145597689,0.03037727693309046,0.056175292141454954,0.060101696228469864,0.03258087960021561,0.030541455165550235,0.06151801557546292,0.0705964834785507,0.06660634545282781,0.09615341781150562,0.05503685151554227,0.04412066172188765
Mackenzie Dern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005780346820809248,0.001376593752361251,0.011891483020570788,0.01176304917116125,0.010712159180963398,0.01041796506703741,0.010581031758395833,0.012864140194083029,0.00833016126519029,0.010409612712030189,0.010357698030331363,0.010743430266064693,0.012883550876435673,0.014206354038417532,0.01797781657594742,0.01854103884415342,0.012449576380466927,0.012387506851657603,0.01209582284638719,0.012886679466590948,0.007070122735084371,0.017529590771319423,0.01062326413853804,0.006295051445302976,0.0035064871795883884,0.010979314751536812,0.004636039782389018,0.003671123745057935,0.004214577334914396,0.004633700864056823,0.005155720476967903,0.0,0.012561938438927854,0.007745579777507459,0.008150393249875992,0.011529396200179613,0.017164480205431765,0.016986974194457147,0.034147448905946724,0.04466896355454507,0.06037453050419754,0.09619051154315651,0.15864907514942847,0.1352660383174074,0.256294851997489,0.24902226134611163,0.12204555506852192,0.14015308858757142,0.1581406421123717,0.15342617229078406,0.09480913796804492,0.09250422121411091,0.053355529579204294,0.045818391085975615,0.08089286297989923,0.09519865788998383,0.013868838525525007,0.012500032441622927,0.018074850619567474,0.015185708928135087,0.020833894955071115,0.029207391589052854,0.016543120473416183,0.020176927401303713,0.010062369098590358,0.009311345579746621,0.010742144966697523,0.010497305079374466,0.011091153593912283,0.012998899935132011,0.011812175812868175,0.05994667477356649,0.10477039162250439,0.08282393034101468,0.05672931188918595,0.02082756588263036,0.023237633248113725,0.025218622932410773,0.04040598164838569,0.05391376543616532,0.03999314525875967,0.06725673415331308,0.06365617423088368,0.04953204367076276,0.17504287357965187,0.00014958622343074927,6.995113378092101e-05,3.974061735794588e-05,3.9185620580969424e-05,0.00012481581933691474,0.0005414131228143621,0.00015131416795134266,0.005189170723111039,0.011965599686347578,0.013070354536901375,0.010042437939241278,0.0018808884622308975,0.00903395579749711,0.025625836635060156,0.020066149871229687,0.0389505170928215,0.03927203385960573,0.009764115571347376,0.0016292481806929446,0.0019243070073872294,0.0019207549573569975,0.014998531173669184,0.014839148185103047,0.0,0.0,0.0,0.02481171488404721,0.029869108301895236,0.029569122291881075
Deiveson Figueiredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.014153131313433114,0.020974131895775208,0.019326124245102272,0.018144631700714658,0.036680180396917915,0.037013724688119476,0.033114213253511354,0.03329760750142353,0.02875193803900977,0.023995741509352343,0.05260323787344644,0.029599901973755897,0.026269698302123164,,0.01796661024097861,0.0022611323494299536,0.0018411823051248792,0.02353624169125003,0.02523673042763837,0.010642400742153708,0.010567455726153615,0.0105805204808671,0.022091972099193495,0.012712957645527337,0.010640014107362787,0.009490227796854272,0.01345588747104269,0.010267548912056093,0.010015109443334586,0.010023558837393741,0.009766731339060197,0.014240751010449061,0.01284024475721178,0.009537264411879867,0.005738283390588379,0.005896757021820529,0.005998704655082571,0.008563617506492632,0.00964404362155847,0.006378438092195935,0.007630523462361343
Junior Dos Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.007434944237918215,0.007352941176470588,0.007272727272727273,0.007272727272727273,0.006868479795909071,0.006761246000376434,0.007578451556553751,0.01764337642365324,0.02496573235651955,0.016020173063651322,0.026715160527139344,0.026886706426720423,0.03431439172743521,0.07173281772387803,0.08204041752947996,0.018330806180927365,0.008976863010951266,0.01481964919216908,0.014765996986197166,0.013452261354612168,0.005457347115581743,0.005951250395694841,0.0034040758047767386,0.007941140329319245,0.01769567842195586,0.012260781088703498,0.013138179255542566,0.010229180194459817,0.012251684505312149,0.023188706440555477,0.009094545147599813,0.007274788379854692,0.005010807448793533,0.005974378618423277,0.003318863710174012,0.0027166386698610386,0.015129779892423255,0.02020693773692683,0.01956455634616554,0.02370543756382454,0.0236836395610419,0.023297431648715825,0.023406485570275214,0.005117896957773787,0.004791791406495026,0.00594326926102628,0.005844463105822997,0.005925199508114168,0.005088955336436813,0.0049808144616271125,0.005216059283630068,0.0064340375295192,0.0019871879637384116,0.0017822092317396948,0.013445165486020776,0.0033980270799894917,0.0025464925093818982,0.006223563206573803,0.00039666053778956994,0.00015291627431569964,0.00014226808461400905,0.00015994881637875876,0.00011688567350755451,7.977402650047205e-05,0.0005056575757138462,0.0005386130430873254,0.0004568818902650046,0.0012241099258805549,0.0011406580974388427,0.0011600324772094107,0.0021499232633075613,0.003188657985972947,0.0007201582538698538,0.0008762549651633916,0.0024555432926424373,0.0034071550255536636,0.00027761391546003017,0.0005037176906726959,0.0005960952613707678,0.0005701073540269522,0.0,0.0,0.004646468441389728,0.008373542511905314,0.008397347201055127,0.011089373740573815,0.008257589408422661,0.005222977404874749,,,,,,9.598697036939111e-05,,1.3155402134332442e-05,2.3228803716608598e-05,2.384461978669904e-05,2.6319252533228056e-05,3.961180431768667e-05,4.187533599298306e-05,4.4223724235198505e-05,5.002680007146685e-05,0.001753503753577904,0.001396785780616956,0.002424516384207308,0.0006942631130356771,0.003610108303249097,0.0035842293906810036,0.0,0.0,0.0,0.0,0.003472222222222222,0.0035650623885918,0.0035714285714285713,0.0035460992907801418,0.02281879565659614,0.024419147377875417,0.019076051875061176,0.01453902489212565,0.014695483328562402,0.02330212441263758,0.022861840880697006,0.02757805013135588,0.027053000001842076,0.030021387727373942,0.03461793820724445,0.012058665070921811,0.008370221745921617,0.009956351252698099,0.027946994454660184,0.03645863175268764,0.03665825991989294,0.022557834352602606,0.005787963748371527,0.011324061809999036,0.009500464996021245,0.009067859980260289,0.02645067342113763,0.015609666715224357,0.008852021624114532,0.011855114941237272,0.02038710954898623,0.00714917485417354
Gavin Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0027550393974371122,0.0049946776459099205,0.00425738085082146,0.001293721619504175,0.0016755689732967276,0.00214494834144138,0.0027215941097912468,0.003251884476490393,0.0035507041058507435,0.005539062974386842,0.0071300962226393105,0.0032893445624423857,0.0032476859677967366,0.0035714285714285713,0.0035460992907801418,0.003861003861003861,0.0036036036036036037,0.0035714285714285713,0.0,0.0,0.0,0.0,0.0,0.006920373579818987,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015285885488091549,0.0035448308810829593,0.002727810002927639,0.003334741725186413,0.006170801928601258,0.009558124661821061,0.015539377387721657,0.028418319963578877
